District Name,School Name,UDISE Code,School Management,School Category
PRAYAGRAJ,MAHARAJEE DEVI SARVAY BALIKA U.M.V. DWARIKA PURAM,09450700703,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,MAHARANI DEVI I.C. KODSAR,09450702303,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,MAHESHA DEVI GIRLS INTER COLLEGE,09450708003,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,MEENA DEVI SURESH CHOUDHARI U.M.V.,09450705905,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,MEWA LAL AYODHYA PRASAD I.C. SORAON,09450700106,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,NAMWAR U.M.V. MATADEEN KA PURA PHAPHAMAU,09450701702,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,R.B. INTER COLLEGE,09450706504,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,R.D.PATEL U.M.V. AKBARPUR,09450700119,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,R.P. YADAV SMARAK I.C. DEVGALPUR,09450708201,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,R.P.SINGH SMARAK U.M.V. RANGPURA,09450701902,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,RAM DULAR PAL U.M.V.,09454101465,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,RAM LAKHAN DAS U.M.V. PADILA MAHADEV,09450702005,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,RAM PYARI YADAV BALIKA INTER COLLEGE,09450707801,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,S R MEMORIAL SCHOOL,09450701506,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SARDAR PATEL PUBLIC GIRLS SCHOOL,09450705202,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SARDAR PATEL U.M.V.,09450706815,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,SHIV KALI RAM SAHAI YADAV  INTER COLLEGE,09450705804,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SHRI KRISHNA ADARSH U.M.V.,09450705104,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,SHRI RAM SUCHIT PATEL U.M.V. BHANJI TARA GOTRI,09450706811,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SITARAM PATEL INTER COLLEGE,09454101458,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SMT. JAGPATI DEVI I.C. UDAISAN LAKHNIPUR,09450702504,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SMT. JANKI DEVI INTER COLL,09450705102,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SORAM INTER COLLEGE SORAM,09450700107,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SPRINGER PUBLIC SCHOOL,09450707403,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,SRI KUNWAR BAHADUR MISHRA SMARAK UCHTTAR MADHYAK VIDYALAY SARYU NAGAR BARI SORAN ALLAHABAD,09450702508,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,UMA SHIV U.M.V. DERAGDAI,09450706302,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,V.K.P. U.M.V. KHEMANANDPUR,09450700903,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,VIDHYAWATI INTER COLLEGE,09450700202,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,ANANDI PRASAD V. U.M.V. MATIYARA,09451201512,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,B.D.H.S INTER COLLEGE,09451703004,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,BHAGAWATI PRASAD OJHA U.M.V.,09451702402,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,CHAMELA DEVI BALIKA MADHYAMIK VIDYALAY,09451702102,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,GAYATRI DEVI J.H.S.,09451208502,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,GRAM SEWA INTER COLLEGE,09451204602,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,GYANODAGAM HIGH SCHOOL,09451205613,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,I K M INTER COLLEGE,09451205607,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,J.P.H.S.S.,09451201508,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,JAMEEL HASAN INTER COLLEGE ,09451207302,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,JANTA INTER COLLEGE  ULDA,09451204202,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,K.D.R.P.H.S.S PATANA UPARHAR SRIGNVERPUR,09451207206,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,KOUSHILAYA DEVI MEMO. U.M.V.,09451707005,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,M D SINGH SIKSHAN SANSTHAN,09451204502,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,MADARSA AMIRIYA ISHLAMIYA,09451206502,Government Aided,Primary to Higher Secondary (1–12)
PRAYAGRAJ,MAHDEI SHYAM LAL KURMKSHATRIYA MADHAAMIK VIDYAL,09451700304,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,MATA SARSWATI MONTESARY BALIKA VIDHALAYA,09451205615,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,ONKAR PUBLIC SCHOOL,09451706906,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,PT. R.S. VIDHYASHRAM INTER MEDIATE COLLEGE,09451201203,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,Prayag Public School College Allahabad,09451201524,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,QUDDUSI SAMAJIK VIKAS H.S. SCHOOL,09451201509,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,R.K.A.P. U.M.V.,09451208903,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,R.S. GLOBAL SCHOOL,09451201305,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,R.Y.H.S.S.S.,09451209903,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,RADHA DEVI GIRLS INTER COLLEGE,09451707004,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,RADHA K. Y.P.H.S.S.,09451208205,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,RAM KANYA DEVI NARAYAN GIRLS U.M.V.,09451706907,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,RAM SEWAK MEMORIAL INTER COLLEGE,09451705505,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,RAMA SHIKSHAN SANSTHAN INTER COLLEGE ,09451205617,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SARJU JPRASAD MEMORIYAL HIGH SCHOOL,09451205612,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SERWANI U.P.S.,09451707002,Government Aided,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SIDH NARAYAN SMARK BALIKA HIGHER SECONDARY,09451207502,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SITA RAM U M V AKHAI RAJ PUR LALGOPALGANJ ALLAHABAD,09451207207,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,SMT. BACHAN DEVI INTER COLLEGE CHAINI KA PURA,09451201513,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SMT. SUMERA DEVI PATEL INTER COLLEGE,09451201511,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SR. BHOLANATH RAMSUKH PATEL INTER COLLEGE,09451703105,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,TARA RASHEED SHERWANI GIRLS HIGH SCHOOL,09451205803,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,VIMALA DEVI SHYAM KALI INTER COLLEGE,09451706607,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,VIPIN CHNADRA HIGH SCHOOL,09451706703,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,YADUVANSI INTER COLLEGE,09451201403,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,ADARSH BALIKA HIGH SCHOOL,09452104110,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,ADARSH SHIKSHA INTER COLLEGE,09452108505,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,AMARAVATI UCHCHATAR MADHYMIC VIDHYALAY,09452103904,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,ASHIRWAD BALIKA VIDYALAYA,09452102903,Private Unaided Recognized,Secondary + Higher Secondary (9–12)
PRAYAGRAJ,ASHUTOSH SINGH U.P.S.,09452107304,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,Ambika Public School,09452109201,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,BHAGWANDEEN SINGH INTER COLLEGE,09452105906,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,"BITHRIAL ACEDIMY U,M VIDALAYA",09452109002,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,C.L. U.M.V.,09452103701,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,CHANAKYA INTERNATIONAL SCHOOL,09454100111,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,CHANDRA KALI BALIKA INTER COL.,09452105904,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,DR. M.A. ANSARI HIGH SCHOOL BALIKA VIDYALAYA,09454104467,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,DURPATI SINGH BAL VIKASH JHS AKODHA,09452102802,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,G.P. MISHRA MEMORIAL J.H.S.,09452105407,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,GOVERNMENT GIRLS HIGH SCHOOL SIRSA,09452100117,Department of Education (Government School),Secondary + Higher Secondary (9–12)
PRAYAGRAJ,"GULAB PATTI INTERMEDIATE COLLEGE ,MEJA",09450503002,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,GYAN DEEP INTERNATIONAL SCHOOL,09454100509,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,JAWAHAR LAL J.H.S. JEWANIYA,09452108502,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,LALA RAM LAL  AGARWAL INTER COLLEGE,09452100106,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,LATE MATA DAAN SINGH INTER COLLEGE,09452107302,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,LOHIYA INTER COLLEGE KUNWARPATTI,09454101302,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,M L PUBLIC SCHOOL,09452109101,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,PT Deen Dayal Updhyay Rajkiya Madel School Somhan,09452101104,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,RAM KISHOR U.M.V. KOTAHA,09452107906,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,RAM PRATAP INTER COLLEEGE,09452100105,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,RAMWATI DEVI P.S.,09452108703,Private Unaided Recognized,Upper Primary to Secondary (6–10)
PRAYAGRAJ,S D PUBLIC SCHOOL ,09452100201,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SARDAR RAJ NARAYAN HIGHER SECO,09452103506,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SATYA NARAYAN INTER COLLEGE URUWA,09452103003,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SHAKUNATALA DEVI J.H.S.,09452102703,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,SHRI HARIHAR PARASAD MISHRA UMV BIGHNA URUWA MEJA ALLAHABAD,09452108302,Private Unaided Recognized,Secondary only (9–10)
PRAYAGRAJ,SHRI MOHAN LAL PATEL INTER MEDIATE COLLEGE ,09452109302,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SHRI SIVRAM PANDEY I.C.,09454100167,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SHUKUL PUR INTER COLLEGE,09452105301,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SMT. GULAB DEVI A. S.S.C.B. INTER COLLEGE,09452110003,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SMT. SHAKUNTALA DEVI YADAV GIRLS INTER COLLEGE,09452103508,Government Aided,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SMT. SHYAM KALI INTER COLLEGE ,09452101008,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SMT.SUJANI DEVI KANYA U.M.V.,09452101305,Private Unaided Recognized,Primary to Higher Secondary (1–12)
PRAYAGRAJ,SRI KASHI PRASD SINGH J.H.S.,09452101002,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SRI KRISNA PRASAD  I C,09452101006,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SRI MAHABAL SINGH I.C. LEHADI,09452102706,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SRI NATH SANSKRIT VIDYALAYA,09452100118,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SRI NATH TIWARI HIGHER SECONDERY SCHOOL,09452100707,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SRI RAJDHAR SINGH U.M.V.,09452107504,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SRI YAGYANARAYAN SHUKLA INTERMEDIATE COLLEGE,09452109602,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SRI.K.S.CHODHARY.K.H.S.S,09452100116,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,SUBHASH CHANDRA BOSE INTER COLLEGE,09452105903,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,SWAMI AN. MAHARAJ H.S.,09452101007,Private Unaided Recognized,Upper Primary + Secondary (6–10)
PRAYAGRAJ,ZILA PANCHAYAT BALIKA INTER COLLEGE,09452100115,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,ZILA PANCHAYAT INTER COLLEGE,09452101310,Government Aided,Upper Primary to Higher Secondary (6–12)
PRAYAGRAJ,sri krishna sanskrit u.m.vidyalaya,09452103005,Government Aided,Upper Primary + Secondary (6–10)
RAE BARELI,ADARSH GRAMIN VIDYALAY,09280208201,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,ADARSH PUBLIC SCHOOL AMAWAN,09280200104,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,DR B.R.A.SS.I.C BALLA RAIBARELI,09280203509,Private Unaided Recognized,Upper Primary + Secondary (6–10)
RAE BARELI,DR. H.G.P. JANTA INTER COLLEGE,09280204903,Government Aided,Upper Primary to Higher Secondary (6–12)
RAE BARELI,G.G.I.C. HARIYAWAN RAEBARELI,09280207003,Department of Education (Government School),Upper Primary + Secondary (6–10)
RAE BARELI,GOVT INTER COLLEGE JAMALPUR KARAUNDI,09280205702,Department of Education (Government School),Upper Primary + Secondary (6–10)
RAE BARELI,"GOVT. HIGHER  SCHOOL, PINDARI KALAN",09280203203,Department of Education (Government School),Secondary + Higher Secondary (9–12)
RAE BARELI,RAMBALI PAL M.P.SCHOOL-PS,09280206603,Private Unaided Recognized,Upper Primary to Secondary (6–10)
RAE BARELI,SHRI HANS VIDYA PEETH BAWAN BUJURG BALLA,09280203510,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,SWAMI DAYANAND PUBLIC SCHOOL INTERMEDIATE COLLEGE GHOORADEEH AMAWAN RAEBARELI,09280200703,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,ADERSH INTERMEDATE COLLEGE,09280405606,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,"AYODHYA SINGH MEMORIYAL PUBLIC SCHOOL, KALEGAO",09280405706,Private Unaided Recognized,Upper Primary to Secondary (6–10)
RAE BARELI,DUDHIYASHWAR INTER COLLEGE,09280402204,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,G P R P INTER COLLEGE,09280400205,Government Aided,Primary to Higher Secondary (1–12)
RAE BARELI,"G. S. G. PUBLIC SCHOOL, LAKADIYA KHERA",09280405607,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,G.P.C.L. PUBLIC HIGH SCHOOL,09280403606,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,GOVT. GIRLS INTER COLLEGE,09280403609,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
RAE BARELI,GREEN FIELDA PUBLIC HS,09280403615,Private Unaided Recognized,Upper Primary to Secondary (6–10)
RAE BARELI,KRISHNA DEVI RAGHUNATH AWASTHI BALIKA HIGHER SECONDARY SCHOOL,09280403611,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,MODERN PUBLIC INTER COLLEGE,09280403607,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,PT. DEEN DAYAL U GOVT. MODEL INTER COLLEGE ASHAN JAGATPUR,09280405305,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
RAE BARELI,R. D. R. K. PUBLIC SCHOOL BACHHRAWAN RAEBARELI,09280403612,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,RDJS PUBIC BACHHARAWN,09280403614,Private Unaided Recognized,Upper Primary to Secondary (6–10)
RAE BARELI,ROYAL PUBLIC SCHOOL,09280401503,Private Unaided Recognized,Upper Primary to Secondary (6–10)
RAE BARELI,S J S PUBLIC SCHOOL BACHHARAWAN RAEBARELI,09280403618,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,SAMATA  INTER  COLLEGE  SHESHPUR,09280405704,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SATYA AHINSA INTER COLLEGE,09280410201,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,SCHOLARS HALL PUBLIC SCHOOL,09280403502,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,SHRI GANDHI VIDYALAYA INTER COLLEGE,09280403608,Government Aided,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SHRI RADHA KRISHNA SANSKRIT MAHAVIDYALAYA RAJAMAU BACHHRAWAN RAEBARELI,09280405609,Government Aided,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SMT.R.D.T.INTER COLLEGE,09280407201,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SMT.SARAYU DEVI H.S. SCHOOL,09280402203,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SUBHASH CHANDRA BOSE HIGHER SECONDARY SCHOOL,09280401903,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,TULSA DEVI HIGHER SECONDARY SCHOOL,09280410202,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,UCHCHATAR MADHYAMIK VIDYALAYA,09280403610,Private Unaided Recognized,Upper Primary + Secondary (6–10)
RAE BARELI,UTKARSH PUBLIC SCHOOL,09280403605,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,"VIJAY BAHADUR FULMATI PUBLIC SCHOOL, BACHHARAWAN",09280403613,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,VIVEKANAND  INTER COLLEGE,09280400705,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,YASHODA DEVI INTER COLLEGE ICHAULI BACHHRAWAN RAEBARELI,09280400706,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,BABU SURENDRA PAL SINGH  U M VIDHYALAYA BARA PARSADEPUR RAEBARELI,09282402304,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,GIC CHHATOH,09282401706,Department of Education (Government School),Upper Primary + Secondary (6–10)
RAE BARELI,GOV. GIRLS HIGHER SECONDERY CHHATOH,09282401707,Department of Education (Government School),Secondary + Higher Secondary (9–12)
RAE BARELI,MANSHA RAM UMV DHANAPUR,09281705902,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,Muniraj kunwar shikshan sansthan,09282400305,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,NARAYAN U M VIDHYALAYA GOPALIPUR RAEBARELI,09282405902,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,09281701904,Department of Education (Government School),Upper Primary to Higher Secondary (6–12)
RAE BARELI,"PT. SHRI LAKHAN SHUKLA I.C., MANOHAR NAGAR",09282400605,Private Unaided Recognized,Upper Primary + Secondary (6–10)
RAE BARELI,R.S. PANDEY I.C. RAMSAPUR,09282400101,Private Unaided Recognized,Upper Primary + Secondary (6–10)
RAE BARELI,S.D.P. MEMORIYAL I.C. DEEGHA,09282400606,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SAVITRI SAMAJWADI BALIKA I.C.,09282401705,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,SD PANDEY MEMORIAL INTER COLLEGE,09281704301,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,UPS SHIV VIDYA MANDIR RAMSAPUR,09282400105,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,A.S.N. UCHHTAR MADHYAMIK SCHOOL UMRAMAU DALMAU RAEBARELI,09281906105,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,"ARYAN DEEP UCHATAR MADHAMIK V., PAKHARAULI",09281901106,Private Unaided Recognized,Secondary only (9–10)
RAE BARELI,BABA BALESHWAR VAID SMARK HSS,09281905404,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,DR RAMADHEEN SINGH INTER COLLEGE CHAUDAHMIL NARSAWAN DALMAU RAEBARELI,09281900602,Private Unaided Recognized,Upper Primary to Higher Secondary (6–12)
RAE BARELI,GAURAV PUBLIC HIGH SCHOOL,09281908902,Private Unaided Recognized,Upper Primary to Secondary (6–10)
RAE BARELI,GAUTAM BUDH SECONDARY SCHOOL,09281901105,Private Unaided Recognized,Primary to Higher Secondary (1–12)
RAE BARELI,Indara Gandi ismarak Vidyalay,09281905004,Private Unaided Recognized,Upper Primary + Secondary (6–10)
